date,r_on,r_id,r_cc,cum_overnight,cum_intraday,cum_close_to_close,year
2010-03-26,0.0033666251658611536,-0.003075177651134322,0.0002780621867841074,0.01741954777327348,0.0742430258884681,0.09237501366634104,2010
2010-03-29,0.004362966752712912,0.001880629463136542,0.006244291651069229,0.02185851543376849,0.07626327897352292,0.0991961218440145,2010
2010-03-30,0.001055668596182737,0.0006618440063088578,0.0017148999958510696,0.02293725937825375,0.0769755973739219,0.10108113326880441,2010
2010-03-31,-0.0037723120133776674,-0.0024046785196025983,-0.006171458702740014,0.019078420865769496,0.07438581728878058,0.0942858565264697,2010
2010-04-01,0.006119738047086861,0.002598258452578009,0.008735048027229823,0.025314913850906784,0.0771773493198813,0.10384449603874679,2010
2010-04-05,0.004152127205543201,0.011500419335900066,0.01570993960461055,0.029572151798956225,0.08956534053619314,0.12118582640439723,2010
2010-04-06,-0.004207721342732102,0.009060688071499871,0.004796911425057922,0.025239999081949183,0.09943755222030903,0.1265640555046894,2010
2010-04-07,-0.0018489072136854533,-0.0028127197885049466,-0.004656858704264469,0.02334442545188775,0.0963451424609536,0.12131780587690089,2010
2010-04-08,-0.003847316600441951,0.0048106108631308115,0.0009292412616368957,0.01940729545587705,0.10161923231301695,0.12235978064952979,2010
2010-04-09,0.0018959205702253415,0.004749422850968767,0.00665282068191156,0.02134001071676961,0.106851287868031,0.12982663901078073,2010
2010-04-12,0.0012765051661119467,0.0010946793268229627,0.002366280243584167,0.02264375651680628,0.1080629350907274,0.13250012546534706,2010
2010-04-13,-0.0014621105267049578,0.0044388677095720825,0.002979275037047477,0.02114853831533403,0.1129814798734754,0.1358741548185991,2010
2010-04-14,0.00494250785416579,0.012356330393328147,0.017383995235544757,0.026195572986227544,0.1267338467604473,0.15562018571414415,2010
2010-04-15,-0.0016144086061471866,0.003150233587459948,0.0015230348844780396,0.02453887402160837,0.1302833215686401,0.15738023557019387,2010
2010-04-16,-0.0023490196572958427,-0.01105469896117125,-0.013380417856707023,0.022132212066867885,0.11778837970786604,0.14189400439917055,2010
2010-04-19,-0.004439392112756188,0.0032517907223189907,-0.0012115966884418536,0.017594566386424093,0.12142319359051612,0.14051048940488897,2010
2010-04-20,0.005397601365433705,0.00768791884978414,0.01313674070770303,0.02308713620740943,0.13004460409910568,0.1554930799786165,2010
2010-04-21,0.0007168816771695684,0.004338121700910773,0.005052598145998718,0.023820568629504546,0.13494687511914516,0.16133132217223078,2010
2010-04-22,-0.008180057810508156,0.019678267467817815,0.011325228203131591,0.015445657190527928,0.15728066328950363,0.17448366441527585,2010
2010-04-23,0.00045749301332872474,0.008699978953046219,0.009176523931792016,0.01591021648410762,0.16734898070288962,0.18526134186928145,2010
2010-04-26,0.00017285658730782706,-0.003803376788340877,-0.0036203207658333167,0.01608582325714014,0.1629091126857909,0.18097031562037258,2010
2010-04-27,-0.004969460608086019,-0.019748985111602647,-0.024589215356894064,0.011036424784029109,0.13994283793321216,0.15193118219948398,2010
2010-04-28,0.005983298680450453,-0.0027548348665927523,0.003212440574432634,0.01708575769032672,0.13680248365735093,0.1556316926681358,2010
2010-04-29,0.007335978621989735,0.012180102620154834,0.019623358567090642,0.02454707706547321,0.1506488545671445,0.17830906774485644,2010
2010-04-30,0.0003007422596875476,-0.023942285097989038,-0.02366425379392282,0.024855201668586124,0.12309969164342349,0.15042526291806158,2010
2010-05-03,0.00548275424939866,0.01232596417374936,0.017872285014282386,0.03047423088055301,0.1369429782061693,0.1709859911045637,2010
2010-05-04,-0.013219148062701634,-0.016378417111404628,-0.02936912676086721,0.016852239447744388,0.1183216518772261,0.13659515509661402,2010
2010-05-05,-0.01103575728035944,0.00013079315843620765,-0.010957707633953562,0.005630504943209047,0.11846792069822265,0.12414067768889714,2010
2010-05-06,-0.005210892841298311,-0.0277860565922735,-0.03289258600731936,0.0003902721440092183,0.08739010775705935,0.08716478376368886,2010
2010-05-07,-0.002088766968607981,-0.021387047837231395,-0.023502308316809335,-0.0016993100121618365,0.06413404350472685,0.06161390182449722,2010
2010-05-10,0.043571087105733125,0.00974218103139639,0.05361657573268088,0.041797736309011624,0.07450102999822183,0.11853400399053737,2010
2010-05-11,-0.011514973800715204,0.014506543702282576,0.0028011742385225333,0.029801462669768908,0.09008832614803874,0.12166721262742719,2010
2010-05-12,0.00445769454963121,0.01842391674733862,0.022966876840196694,0.034392003037114316,0.11017202271623594,0.14742840535552815,2010
2010-05-13,-0.002894215265463013,-0.007462770372576071,-0.010328308473112266,0.03139824991145157,0.10188706383664647,0.13557741083420494,2010
2010-05-14,-0.00837108125874662,-0.013672239485105079,-0.021916390882732107,0.022764331351313727,0.0868218000143326,0.11068965242076167,2010
2010-05-17,0.003930688074411748,-0.0014975293307849438,0.002411468776895632,0.02678449891149004,0.08519425249147461,0.11336804583839544,2010
2010-05-18,0.010333092786078092,-0.02716005483600785,-0.01717209444323162,0.03739435841004912,0.0557203170860856,0.09424918460518228,2010
2010-05-19,-0.004957141120232644,-0.004527478073377956,-0.009472667475444778,0.03225184817807736,0.0509405664988587,0.08388372594414095,2010
2010-05-20,-0.02248749830040189,-0.023290276134160834,-0.04525126605805366,0.009039086496586135,0.026463870504508824,0.03483661508544822,2010
2010-05-21,-0.015569596579320681,0.032718858819046286,0.0165453227668518,-0.006671245012931926,0.06004859696639775,0.05195832089299324,2010
2010-05-24,-0.002263114313911692,-0.01083937573513322,-0.013107915791539493,-0.008919261536763257,0.04855833192637804,0.0381693398065186,2010
2010-05-25,-0.02459309384043813,0.024172026090702826,-0.0011196041544313065,-0.033293003141240396,0.0739041112833263,0.03700700110066801,2010
2010-05-26,0.008817231207945232,-0.0070671214748098616,0.001652930307227173,-0.024769324039598306,0.06631470047658938,0.03872110140159424,2010
2010-05-27,0.021162154503707675,0.018589646175845922,0.04017041281910767,-0.004131341798168986,0.0861371134705522,0.08044695684881442,2010
2010-05-28,-0.0019118864820480033,-0.01108351007331767,-0.012970499248464992,-0.006035329623680363,0.0740989018323972,0.06643302040700072,2010
2010-06-01,-0.008718828040549648,-0.017911523102235836,-0.02643272321077436,-0.014701536663073167,0.05486015453813997,0.038244291555752374,2010
2010-06-02,0.0062122469781280805,0.02145892550175747,0.027802510195691528,-0.008580619261654099,0.0774963200091463,0.06711008905734972,2010
2010-06-03,0.0027925643612766037,0.005102230833197051,0.007887472715393765,-0.005812016831925337,0.08299395495575324,0.0755268907691109,2010
2010-06-04,-0.021544040632889214,-0.022895988983947575,-0.04394787146866632,-0.027230843138028482,0.058197737293404384,0.02825977321249562,2010
2010-06-07,0.0036462791936453685,-0.023785978821725222,-0.020248422785597308,-0.02368385520114269,0.033027468324946074,0.0074391345910664874,2010
2010-06-08,0.003202131643391016,0.0019891568035874936,0.005172878137788166,-0.020557562379928784,0.03508232194185745,0.012650494465545004,2010
2010-06-09,0.008193554193730204,-0.007615110039426189,0.0005044565197106539,-0.012532447687649606,0.02720005616040555,0.013161332609666454,2010
2010-06-10,0.017545065643332695,0.015817100437526942,0.03366274198910287,0.004792735338331688,0.04344738261812808,0.04726712114264142,2010
2010-06-11,-0.010912255765747723,0.022011601461579995,0.010818182360386267,-0.006171819981245497,0.06641533055044713,0.05859664783919927,2010
2010-06-14,0.009765851843952114,-0.006520451071655601,0.0031653702691534103,0.0035337587831620887,0.05946182156552959,0.06194749819529499,2010
2010-06-15,0.007352112500066843,0.017696990184156585,0.025192763063320984,0.01091185187535082,0.07821110702226353,0.08870088990301572,2010
2010-06-16,-0.007823344897917037,0.004642347044083116,-0.003223878759262525,0.0030031397967378304,0.08321653716784594,0.08519105022886708,2010
2010-06-17,0.004312569641973682,-0.004681039785620316,-0.0004031040466244689,0.00732866068822946,0.07814595746092134,0.08475360532515919,2010
2010-06-18,0.002845064352069452,-0.002249335025415369,0.0005824746228398007,0.010194575551571328,0.07572084599629458,0.08538544677229498,2010
2010-06-21,0.013150830171876609,-0.019528776229048406,-0.00665972989325139,0.023479472855201022,0.05471333430991043,0.07815707286672557,2010
2010-06-22,0.0016758163500413597,-0.022213664017974567,-0.02058584395772897,0.025194636489743516,0.031284286666272365,0.05596229960276933,2010
2010-06-23,-0.0003628341401119828,-0.0018434020991153859,-0.0022119805811449266,0.024822660875365443,0.02938321504744712,0.053626531501626884,2010
2010-06-24,-0.005996990572546068,-0.011129760451388606,-0.01706024224469881,0.018676809039564368,0.017926426451288835,0.035651407638767285,2010
2010-06-25,0.003971760880529985,0.0086653953227404,0.01267587426923297,0.02272274973961097,0.026747161345953785,0.04877919466875058,2010
2010-06-28,0.0013485342944140344,-0.004605956064103981,-0.0032755544770886142,0.02410192644131226,0.022018009031850916,0.045343861282175935,2010
2010-06-29,-0.01573858474965537,-0.02096393569862025,-0.03634046077043669,0.007984011479730269,0.0005924892076754062,0.007355583699634183,2010
2010-06-30,-0.0002844967303809881,-0.009597226112095038,-0.009889553118836757,0.0076972433241879745,-0.009010423157314595,-0.002606712854920201,2010
2010-07-01,0.0003420922148287676,-0.005809700277623613,-0.00549716339025493,0.008041968706033575,-0.014767775577019693,-0.008089546718700213,2010
2010-07-02,0.005184120861903633,-0.012595102402664005,-0.0074966808854427915,0.013267780105677085,-0.027176876334031652,-0.015525582853884945,2010
2010-07-06,0.015512533302965693,-0.02104130946563381,-0.005925345233304719,0.028986130289388568,-0.04764634873441176,-0.021358933648832124,2010
2010-07-07,0.0036017138808811917,0.03197223379203276,0.035715427341649966,0.03269224391808612,-0.01719747514345238,0.013593650249987821,2010
2010-07-08,0.009266165631198694,0.003074177526565669,0.01236821952317538,0.04226134129628534,-0.014176165708486343,0.026129999023576378,2010
2010-07-09,-0.0007333478926144535,0.013294171696480506,0.012535154690750491,0.04149700113809218,-0.0010704543929321853,0.03899269729415655,2010
2010-07-12,-0.0034488032914351406,-0.004091197510253101,-0.007528334131881131,0.037905082852547345,-0.005157272462838036,0.03117081310834169,2010
2010-07-13,0.012162437426748164,0.014297687454966315,0.02665737449866962,0.05052853847764527,0.00906667792233451,0.05865911964546844,2010
2010-07-14,-0.003333109165900253,0.0003989438006580726,-0.0029504274519344892,0.047027012177005556,0.00946923881794226,0.05553562271662571,2010
2010-07-15,9.568706795230541e-05,-0.0043398730164342664,-0.0042542872029658054,0.04712719912186758,0.005088270507475956,0.05104507102462774,2010
2010-07-16,-0.007297169389056423,-0.027502653240045794,-0.03458388942236561,0.03948613457798711,-0.022554323671928445,0.014695844510389744,2010
2010-07-19,0.0034725761348001712,0.0025375193215670926,0.006008483822867313,0.04309582932137834,-0.020074036382463745,0.020792628077261233,2010
2010-07-20,-0.013447969652252785,0.031255214639351624,0.017337399355250784,0.02906830826427287,0.01055375994107588,0.038490517529132795,2010
2010-07-21,0.0067488773820366,-0.022186914733712336,-0.015599217493579544,0.03601336409448819,-0.011867310164569211,0.022290878081175913,2010
2010-07-22,0.014525362075309304,0.01720843574452194,0.03203654288332569,0.05106183332281988,0.005136907735525442,0.05504154363605607,2010
2010-07-23,-0.003799862363914471,0.020382108132769094,0.016470159699540136,0.04706794302022943,0.025623716877227976,0.07241824634939142,2010
2010-07-26,0.0021494197535264314,0.016517454232838947,0.01870047723542013,0.04931853154024135,0.042564409680861726,0.09247297935209753,2010
2010-07-27,0.006069640999050553,-0.011172736863446088,-0.005214221054154765,0.05568751832034158,0.030916111868303453,0.08677658374206465,2010
2010-07-28,-0.0026793504111773787,-0.010245915301822677,-0.012930488804488468,0.052858961534055116,0.02035343270281631,0.07272403129300775,2010
2010-07-29,0.007446133612638821,-0.00921168095649391,-0.0018622537177337727,0.06069869003690176,0.010954262417894656,0.07072634697763003,2010
2010-07-30,-0.012826247592518679,0.013911616387322993,0.0009188870600856258,0.047093906017428244,0.025018270301781387,0.07171022356276047,2010
2010-08-02,0.015495123591808513,0.004048079417011742,0.019589090969591806,0.06331875550339783,0.029167625663850894,0.09270405262517278,2010
2010-08-03,-0.004202478214583715,-0.004639314264099323,-0.008810365272499426,0.05885018159823652,0.024392993617959213,0.08307693078680445,2010
2010-08-04,0.003577861201128255,0.0059318962756036665,0.00956493349005169,0.06263860058078463,0.030469586601556076,0.09343648959438955,2010
2010-08-05,-0.0071095568997065015,0.0007134704530217202,-0.006442129949832082,0.055083710986131074,0.031204796204333585,0.08639242963653437,2010
2010-08-06,-0.010532376086167075,0.006426824372522989,-0.004179988886978911,0.04397117253963634,0.03783216832164227,0.08185132135375572,2010
2010-08-09,0.005892370933375915,0.004358425051915996,0.010278408708560775,0.050122637931991454,0.04235548204373951,0.09297103139652618,2010
2010-08-10,-0.011542930705710473,-0.0031100835894948093,-0.014588243189848022,0.038001145089844535,0.039113669364615244,0.07702650419105472,2010
2010-08-11,-0.018290576776781073,-0.017123811822094687,-0.03509009938394067,0.019015505451192016,0.021320082428649245,0.039233537119852446,2010
2010-08-12,-0.014754193023840635,0.00916251691275505,-0.005744719540532996,0.003980753989478503,0.0306779449572383,0.03326343191198289,2010
2010-08-13,-0.003166457676060579,-0.0046995232199986145,-0.007865542277619372,0.0008016914243913487,0.025834250022571226,0.025136254704361205,2010
2010-08-16,-0.005737298570925363,0.009042034918596885,0.00323727753328301,-0.004940206689597493,0.03510987913196795,0.028454905270269393,2010
2010-08-17,0.010571237576702358,0.007094081873934639,0.017740622389440054,0.0055788067885111925,0.04245303336304884,0.04670033538923657,2010
2010-08-18,-0.0007433350576037539,0.004136315572930053,0.0033858273569160793,0.004831324808241888,0.04676494807899667,0.050244282019290765,2010
2010-08-19,-0.004799076694985004,-0.017630255485285566,-0.022355867267780632,9.06221496377313e-06,0.028310214611322326,0.026765160251722042,2010
2010-08-20,-0.0050872540032206575,0.003809277718877363,-0.0012977751178610655,-0.005078237890046244,0.032227333799935254,0.02543264997486072,2010
2010-08-23,0.005413176589949226,-0.01523857496007837,-0.009923741314354384,0.00030744930143833393,0.016497660197983155,0.015256521621217267,2010
2010-08-24,-0.01309713210964079,-0.0007812985218119219,-0.0138784870218129,-0.012793709512320395,0.015703472078645087,0.0011662971620862717,2010
2010-08-25,-0.007042455595437767,0.016928987610771683,0.009759398356266021,-0.019746065976616767,0.032898303573682286,0.010937077876958856,2010
2010-08-26,0.004431083447358326,-0.012419229559380433,-0.008058486808601098,-0.015402478995357738,0.020070502430105996,0.0027904547705617233,2010
2010-08-27,0.008869551622645543,0.01429358610420778,0.023301050545457603,-0.006669540455278233,0.03465096798895306,0.026156525843673117,2010
2010-08-30,-0.003730058243743202,-0.017288325051334767,-0.020954992626978863,-0.010374720924664182,0.01676358573968173,0.004653423410492685,2010
2010-08-31,-0.0034187844878004465,0.0032825771016750747,-0.00015559410517582617,-0.013758036477502067,0.020101190604047803,0.004497105260065304,2010
2010-09-01,0.015856186085100435,0.019809993907022393,0.035990971991378455,0.0018799996210456804,0.04030938897446035,0.04064993244090109,2010
2010-09-02,0.0007519723553970078,0.011926672859885794,0.01267029448721154,0.002633385684185807,0.052716818729826365,0.05383527354302409,2010
2010-09-03,0.011452113226497182,0.004630584242041424,0.016123190344267284,0.014115656741707117,0.0575915126419686,0.07082646024986139,2010
2010-09-07,-0.004577535822393493,-0.013320064951680853,-0.01783704583517637,0.009473505994921805,0.04350432500123125,0.051726079596864816,2010
2010-09-08,0.002179778423090319,0.004255204678988778,0.006449695299384193,0.011673934561970967,0.04794464948752153,0.05850939234868058,2010
2010-09-09,0.012570866222918383,-0.01022158326885796,0.0022001797415441386,0.02439155225456302,0.03723299599163066,0.0608383032699602,2010
2010-09-10,0.002397965778833238,0.0015318360545915311,0.00392992284214365,0.026848008140995416,0.0388218668919027,0.06500731594980169,2010
2010-09-13,0.01077651517894097,0.008776997321499457,0.01965362739537253,0.03791385128719216,0.04793960363512806,0.08593857291082485,2010
2010-09-14,-0.0022455745184477927,0.000307415523239564,-0.0019445301355413647,0.03558313839039773,0.04826175653670317,0.08382693263045282,2010
2010-09-15,-0.003912936069196503,0.007434356055500199,0.003483198031137013,0.03153096777553821,0.05605490767416099,0.08760211646828431,2010
2010-09-16,-0.0027246760227009016,-0.0018914481285644306,-0.0046146398048410855,0.02872038008096678,0.05405743459537948,0.08258322444980037,2010
2010-09-17,0.006861810369662032,-0.0032780644128327643,0.0035539779944058947,0.03577926425248901,0.050602166429950524,0.08643070140660791,2010
2010-09-20,0.0029832900556333516,0.018487227331844675,0.02152285908988431,0.03886929423136465,0.07002488751606939,0.10981379630390653,2010
2010-09-21,-2.8874083569909502e-05,-0.0058832977483334785,-0.005919512296920318,0.03883929783254492,0.06372961250468534,0.1032442398893938,2010
2010-09-22,-0.003101170612437539,-0.006822598187036521,-0.009895785841474485,0.03561767993106146,0.05647221277891368,0.09232677116060817,2010
2010-09-23,-0.008210214771810352,-0.0030760524513767417,-0.011263522338592907,0.02711503635734336,0.05322244883898364,0.08002332417259761,2010
2010-09-24,0.013970955459086859,0.015355860439247243,0.029559747787486674,0.041464814781650094,0.06939558577483718,0.11194854123974252,2010
2010-09-27,0.0001482965028889891,-0.004715430395398712,-0.00457012864130201,0.04161926037156416,0.06435292532496928,0.10686679336376881,2010
2010-09-28,0.002870759180138352,0.006719648643034612,0.00961651775073967,0.044609498425484784,0.07150500301533902,0.11751099752985583,2010
2010-09-29,-0.003874089351267604,0.004994649473597338,0.0010949996032193624,0.04056258789140155,0.0768567949146064,0.11873467162874451,2010
2010-09-30,0.006705810572812678,-0.007420511170583494,-0.0007837246157415871,0.04754040349495692,0.06886596703882386,0.11785789172810546,2010
2010-10-01,0.008388445791810854,-0.004612211632480377,0.003723807858301727,0.0563276393844061,0.06393613099208495,0.12202057972978708,2010
2010-10-04,-0.0024837849815230214,-0.008476881487819063,-0.010940819564369835,0.053703948658135436,0.05491727049905615,0.10974475501945369,2010
2010-10-05,0.010661038476303751,0.014116938650139658,0.024944202391255887,0.06493752699741306,0.06980947288766415,0.13742645279129362,2010
2010-10-06,-0.0019110716189263462,-0.0020817168392081743,-0.003960931319956481,0.06290235511363873,0.0675824324932095,0.13292118473028558,2010
2010-10-07,0.005645429739140448,-0.006887174684963702,-0.0012807336056961437,0.06890289567899965,0.060229805790030344,0.1314702144963964,2010
2010-10-08,0.0009071136065184908,0.009152034475270281,0.010063849284034953,0.069872512039717,0.06993306552432976,0.14285716020446282,2010
2010-10-11,0.0002420596369622071,-0.00034795195038759516,-0.00011276245875806546,0.07013148499157706,0.06956078022739631,0.14272828882106903,2010
2010-10-12,-0.002937341792473005,0.0055796566628462775,0.00261703614655629,0.06698814305727008,0.07552856216111126,0.1457188500586062,2010
2010-10-13,0.005710654871492905,0.006098520920398653,0.01184250610379976,0.07308134409424527,0.08208769559793727,0.1592870325336635,2010
2010-10-14,-0.0014263230922952582,-0.0024855432879313253,-0.003927057914497808,0.07155078339325227,0.07939811978919065,0.15473444521737756,2010
2010-10-15,0.008719269791338448,-0.009267393632925947,-0.0006326548482988844,0.08089392376877824,0.06939491252646413,0.15400389687211313,2010
2010-10-18,0.0009299871039203588,0.006627148316420979,0.007555750447811725,0.08189914117858899,0.0764819512206032,0.16272326233268108,2010
2010-10-19,-0.013201087653583105,-0.004440972775527849,-0.017582848340701937,0.06761689578355412,0.07170132418188535,0.1422792755488793,2010
2010-10-20,0.003529772375842246,0.008009144553985478,0.011557970090881211,0.07138534041027333,0.08028473500595568,0.15548170525110683,2010
2010-10-21,0.0046282798099781634,-0.0059557943055067505,-0.0013787828030955916,0.0763440115500007,0.07385078133288125,0.15388854694661513,2010
2010-10-22,0.0022329260502782756,0.002573698344255619,0.004815173564456663,0.07874740813245173,0.07661454931077527,0.15944472057420178,2010
2010-10-25,0.0067410726963581455,-0.0024387767603245483,0.004275292094415842,0.08601932283168057,0.07398892676808888,0.16440168542198474,2010
2010-10-26,-0.005996760079701618,0.004498004512839513,-0.0015072736687456105,0.0795067255107389,0.07881973380743146,0.16264661342170528,2010
2010-10-27,-0.006259896979192495,0.003716384811750308,-0.002550449259056627,0.07274912462069616,0.08282904308076988,0.15968134222795904,2010
2010-10-28,0.006311132585989038,-0.00813401991059462,-0.0018831533362109866,0.0795193865776811,0.07402129008458092,0.15749748443940081,2010
