date,aum_level,aum,basket_frac,weighting,short_treatment,gross_pnl,net_pnl,commission_cost,slippage_cost,borrow_cost,long_gross_pnl,short_gross_pnl,long_notional,short_notional,gross_exposure,deployed_gross_ratio,unused_gross_notional,long_names,short_names,capacity_binding_frequency,any_stock_adv_cap_binding,turnover,long_unused_pre_neutralize,short_unused_pre_neutralize,side_capacity_binding_pre_neutralize,period,gross_return,net_return,transaction_cost,total_cost,cost_drag
2010-03-05,250m,250000000,0.01,equal,tiered,775376.575831027,745649.1604512093,6881.4534310749,20644.3602932247,2201.601655518262,734565.2839786332,40811.2918523938,34407267.1553745,34407267.155374505,68814534.310749,0.27525813724299597,181185465.689251,7,7,1.0,True,0.5505162744859919,39084474.93572497,90592732.8446255,True,train,0.003101506303324108,0.0029825966418048373,27525.8137242996,29727.415379817863,0.00011890966151927146
2010-03-08,250m,250000000,0.01,equal,tiered,37379.93974668186,17811.70602289796,4677.402428406949,14032.20728522085,858.6240101561073,-140348.89845193684,177728.8381986187,23387012.142034747,23387012.14203475,46774024.28406949,0.18709609713627798,203225975.71593052,7,7,1.0,True,0.37419219427255596,0.0,101612987.85796525,True,train,0.00014951975898672745,7.124682409159184e-05,18709.609713627797,19568.233723783906,7.827293489513562e-05
2010-03-09,250m,250000000,0.01,equal,tiered,68615.26405564041,56621.51555649124,2694.1765930477504,8082.529779143251,1217.0421269581548,53311.12331531064,15304.140740329784,13470882.965238756,13470882.965238752,26941765.930477507,0.10776706372191003,223058234.0695225,7,7,1.0,True,0.21553412744382006,1.4901161193847656e-08,111529117.03476125,True,train,0.00027446105622256164,0.00022648606222596497,10776.706372191002,11993.748499149156,4.7974993996596626e-05
2010-03-10,250m,250000000,0.01,equal,tiered,-1026205.6573564269,-1059812.4336293468,8091.206424685001,24273.619274055007,1241.950574179762,-48777.87020677376,-977427.7871496532,40456032.123425014,40456032.12342501,80912064.24685001,0.3236482569874001,169087935.75315,7,7,1.0,True,0.6472965139748001,0.0,84543967.876575,True,train,-0.004104822629425708,-0.0042392497345173875,32364.82569874001,33606.77627291977,0.00013442710509167907
2010-03-11,250m,250000000,0.01,equal,tiered,64242.22068567903,55637.451320402826,1626.596811825,4879.790435475,2098.382117976191,76934.80901252311,-12692.588326844078,8132984.059124999,8132984.059125,16265968.118249997,0.065063872473,233734031.88175,7,7,1.0,True,0.130127744946,51509730.015566245,116867015.940875,True,train,0.0002569688827427161,0.0002225498052816113,6506.3872473,8604.769365276192,3.441907746110477e-05
2010-03-12,250m,250000000,0.01,equal,tiered,39275.41575363505,31258.791140310044,1739.2579906389,5217.7739719167,1059.5926507694048,28817.43062749092,10457.985126144136,8696289.9531945,8696289.9531945,17392579.906389,0.069570319625556,232607420.093611,7,7,1.0,True,0.139140639251112,1.4901161193847656e-08,116303710.0468055,True,train,0.00015710166301454017,0.0001250351645612402,6957.0319625556,8016.624613325005,3.206649845330002e-05
2010-03-15,250m,250000000,0.01,equal,tiered,75257.68950810346,65983.05467826722,2158.27356104235,6474.82068312705,641.5405856668532,39697.4106129072,35560.27889519626,10791367.805211753,10791367.80521175,21582735.610423505,0.08633094244169402,228417264.3895765,7,7,1.0,True,0.17266188488338804,0.0,114208632.19478825,True,train,0.00030103075803241384,0.00026393221871306885,8633.0942441694,9274.634829836254,3.709853931934501e-05
2010-03-16,250m,250000000,0.01,equal,tiered,418878.7682514256,401487.5255362824,4009.0142058501497,12027.042617550449,1355.1858917424724,429059.5454291758,-10180.777177750233,20045071.029250745,20045071.02925075,40090142.0585015,0.160360568234006,209909857.94149852,7,7,1.0,True,0.320721136468012,78434347.124,104954928.97074926,True,train,0.0016755150730057024,0.0016059501021451297,16036.056823400599,17391.24271514307,6.956497086057229e-05
2010-03-17,250m,250000000,0.01,equal,tiered,23594.96275267595,16146.671982267973,1505.2911330074999,4515.8733990225,1427.1262383779763,26542.77738095763,-2947.8146282816842,7526455.665037499,7526455.6650375,15052911.330075,0.060211645320299996,234947088.669925,7,7,1.0,True,0.12042329064059999,1.4901161193847656e-08,117473544.3349625,True,train,9.43798510107038e-05,6.45866879290719e-05,6021.1645320299995,7448.290770407975,2.9793163081631903e-05
2010-03-18,250m,250000000,0.01,equal,tiered,6749.029225013839,1184.4177864400676,1078.5332095788,3235.5996287364005,1250.4786002585715,26935.719317090283,-20186.690092076446,5392666.047894,5392666.047894,10785332.095788,0.043141328383152,239214667.904212,7,7,1.0,True,0.086282656766304,17604185.45485674,119607333.952106,True,train,2.6996116900055357e-05,4.737671145760271e-06,4314.1328383152,5564.611438573772,2.2258445754295088e-05
2010-03-19,250m,250000000,0.01,equal,tiered,-754849.6026506856,-794317.8011129234,9217.338608281301,27652.015824843907,2598.8440291128018,-904123.6278292985,149274.0251786129,46086693.041406505,46086693.041406505,92173386.08281301,0.36869354433125207,157826613.91718698,7,7,1.0,True,0.7373870886625041,0.0,78913306.95859349,True,train,-0.0030193984106027423,-0.0031772712044516936,36869.354433125205,39468.198462238004,0.00015787279384895202
2010-03-22,250m,250000000,0.01,equal,tiered,56177.65195868382,48445.352094754926,1613.9725097599996,4841.917529279999,1276.4098248888888,49924.49048913451,6253.161469549301,8069862.548799997,8069862.548799999,16139725.097599996,0.06455890039039998,233860274.90240002,7,7,1.0,True,0.12911780078079996,103236047.916327,116930137.45120001,True,train,0.00022471060783473527,0.0001937814083790197,6455.890039039999,7732.299863928887,3.092919945571555e-05
2010-03-23,250m,250000000,0.01,equal,tiered,9262.217830219779,-741.3497288651447,2150.19173855,6450.575215649999,1402.8006048849206,-11381.237656593054,20643.45548681283,10750958.692750001,10750958.69275,21501917.3855,0.086007669542,228498082.6145,7,7,1.0,True,0.172015339084,79453819.55156925,114249041.30725,True,train,3.704887132087912e-05,-2.965398915460579e-06,8600.7669542,10003.56755908492,4.001427023633968e-05
2010-03-24,250m,250000000,0.01,equal,tiered,110007.40727913466,101185.45088808233,1905.9877407100003,5717.963222130002,1198.0054282123017,79775.61382620232,30231.793452932314,9529938.703550003,9529938.703550002,19059877.407100007,0.07623950962840002,230940122.59289998,7,7,1.0,True,0.15247901925680005,1.4901161193847656e-08,115470061.29645,True,train,0.00044002962911653863,0.0004047418035523293,7623.950962840002,8821.956391052303,3.5287825564209215e-05
2010-03-25,250m,250000000,0.01,equal,tiered,85413.0890290626,65643.91566816527,4478.3887035866,13435.166110759801,1855.6185465509207,117858.3410684946,-32445.25203943199,22391943.517933,22391943.517933,44783887.035866,0.179135548143464,205216112.964134,7,7,1.0,True,0.358271096286928,57753250.55519049,102608056.482067,True,train,0.0003416523561162504,0.0002625756626726611,17913.5548143464,19769.173360897323,7.907669344358929e-05
2010-03-26,250m,250000000,0.01,equal,tiered,30882.07093018143,20764.824680982154,2357.1623188115004,7071.4869564345,688.5969739532936,103981.25484834652,-73099.18391816509,11785811.594057502,11785811.5940575,23571623.188115,0.09428649275246,226428376.811885,7,7,1.0,True,0.18857298550492,83911760.918705,113214188.4059425,True,train,0.00012352828372072573,8.305929872392861e-05,9428.649275246,10117.246249199294,4.046898499679717e-05
2010-03-29,250m,250000000,0.01,equal,tiered,138796.20539273307,121220.17688136715,4149.2609746865,12447.7829240595,978.984612619882,143876.69383654368,-5080.488443810647,20746304.873432502,20746304.873432502,41492609.746865004,0.16597043898746003,208507390.253135,7,7,1.0,True,0.33194087797492006,104253695.1265675,91646619.8616975,True,train,0.0005551848215709323,0.0004848807075254686,16597.043898746,17576.028511365883,7.030411404546353e-05
2010-03-30,250m,250000000,0.01,equal,tiered,96527.35893970395,63803.21435956158,7743.9494221573,23231.848266471905,1748.3468915131507,-106433.29028503197,202960.64922473585,38719747.110786505,38719747.110786505,77439494.22157301,0.30975797688629203,172560505.778427,7,7,1.0,True,0.6195159537725841,83121683.17121676,86280252.8892135,True,train,0.0003861094357588158,0.0002552128574382463,30975.797688629205,32724.144580142354,0.0001308965783205694
2010-03-31,250m,250000000,0.01,equal,tiered,72683.50693992205,59035.65227728389,3120.19422210445,9360.58266631335,1167.0777742203531,195276.02117585353,-122592.51423593148,15600971.11052225,15600971.11052225,31201942.2210445,0.124807768884178,218798057.7789555,7,7,1.0,True,0.249615537768356,0.0,109399028.88947774,True,train,0.0002907340277596882,0.00023614260910913556,12480.7768884178,13647.854662638154,5.459141865055261e-05
2010-04-01,250m,250000000,0.01,equal,tiered,15003.729938454624,5953.809574788567,2027.7370348356003,6083.2111045068,938.972224323651,47949.857936748456,-32946.127998293836,10138685.174178002,10138685.174178,20277370.348356,0.081109481393424,229722629.651644,7,7,1.0,True,0.162218962786848,112906410.439875,114861314.825822,True,train,6.0014919753818495e-05,2.381523829915427e-05,8110.948139342401,9049.920363666051,3.6199681454664206e-05
2010-04-05,250m,250000000,0.01,equal,tiered,8707.60667274505,1393.9177897445338,1694.8654766814502,5084.596430044349,534.2269762747184,-9364.585808655334,18072.192481400383,8474327.38340725,8474327.38340725,16948654.7668145,0.067794619067258,233051345.2331855,7,7,1.0,True,0.135589238134516,1.4901161193847656e-08,116525672.61659275,True,train,3.48304266909802e-05,5.5756711589781355e-06,6779.461906725799,7313.688883000517,2.925475553200207e-05
2010-04-06,250m,250000000,0.01,equal,tiered,57660.959040626876,46259.77868158939,2375.89401098,7127.682032940002,1897.6043151174604,61722.23101278784,-4061.271972160961,11879470.054900002,11879470.0549,23758940.109800003,0.09503576043920002,226241059.8902,7,7,1.0,True,0.19007152087840004,0.0,113120529.9451,True,train,0.0002306438361625075,0.00018503911472635758,9503.576043920002,11401.180359037462,4.5604721436149846e-05
2010-04-07,250m,250000000,0.01,equal,tiered,39968.025931062446,33668.65252158151,1325.4269674468,3976.2809023404006,997.6655396937301,2016.097686880102,37951.92824418234,6627134.837234001,6627134.837234001,13254269.674468001,0.053017078697872005,236745730.325532,7,7,1.0,True,0.10603415739574401,0.0,118372865.162766,True,train,0.0001598721037242498,0.00013467461008632604,5301.7078697872,6299.373409480931,2.5197493637923723e-05
2010-04-08,250m,250000000,0.01,equal,tiered,29727.970822703093,24394.72633133897,1051.9639647200001,3155.891894160001,1125.3886324841271,28270.41293768744,1457.5578850156548,5259819.823600003,5259819.823600001,10519639.647200003,0.04207855858880001,239480360.3528,7,7,1.0,True,0.08415711717760002,46487200.70394251,119740180.1764,True,train,0.00011891188329081237,9.757890532535588e-05,4207.855858880001,5333.2444913641275,2.133297796545651e-05
2010-04-09,250m,250000000,0.01,equal,tiered,-102262.80141169789,-114894.71338285772,2869.6011534846,8608.8034604538,1153.5073572214048,-62428.22713299046,-39834.57427870743,14348005.767423002,14348005.767423002,28696011.534846004,0.11478404613938402,221303988.465154,7,7,1.0,True,0.22956809227876804,0.0,110651994.232577,True,train,-0.00040905120564679154,-0.0004595788535314309,11478.4046139384,12631.911971159805,5.052764788463922e-05
2010-04-12,250m,250000000,0.01,equal,tiered,-21195.761612459868,-33734.24281820098,2901.6167995950004,8704.850398785002,932.0140073611112,-52891.460552798206,31695.69894033833,14508083.997975003,14508083.997975001,29016167.995950006,0.11606467198380002,220983832.00405,7,7,1.0,True,0.23212934396760004,36350814.22828752,110491916.002025,True,train,-8.478304644983948e-05,-0.00013493697127280393,11606.467198380002,12538.481205741113,5.015392482296445e-05
2010-04-13,250m,250000000,0.01,equal,tiered,61110.421929360215,54176.49889708173,1545.8650131747995,4637.595039524398,750.4629795792856,87289.18258943928,-26178.760660079064,7729325.065873997,7729325.065873997,15458650.131747995,0.06183460052699198,234541349.868252,7,7,1.0,True,0.12366920105398396,23199931.248568013,117270674.934126,True,train,0.00024444168771744086,0.0002167059955883269,6183.460052699198,6933.923032278483,2.7735692129113934e-05
2010-04-14,250m,250000000,0.01,equal,tiered,-252112.6348468871,-265336.62501518166,3123.5527039007,9370.658111702101,729.7793526917222,-298194.5625657595,46081.92771887242,15617763.519503502,15617763.5195035,31235527.039007,0.124942108156028,218764472.960993,7,7,1.0,True,0.249884216312056,38900194.52477498,109382236.4804965,True,train,-0.0010084505393875484,-0.0010613465000607267,12494.2108156028,13223.990168294524,5.2895960673178093e-05
2010-04-15,250m,250000000,0.01,equal,tiered,-130725.99530017341,-142887.73931762448,2650.0650953404,7950.1952860212,1561.4836360894446,-156571.1889974425,25845.19369726914,13250325.476702001,13250325.476702001,26500650.953404002,0.10600260381361601,223499349.046596,7,7,1.0,True,0.21200520762723202,0.0,111749674.523298,True,train,-0.0005229039812006936,-0.0005715509572704979,10600.2603813616,12161.744017451045,4.864697606980418e-05
2010-04-16,250m,250000000,0.01,equal,tiered,27950.890405285096,15294.227298004233,3026.3988330137,9079.1964990411,551.0677752260874,-111270.00936497217,139220.89977025727,15131994.165068502,15131994.165068503,30263988.330137007,0.12105595332054803,219736011.669863,7,7,1.0,True,0.24211190664109605,0.0,109868005.8349315,True,train,0.00011180356162114038,6.117690919201693e-05,12105.5953320548,12656.663107280887,5.062665242912355e-05
2010-04-19,250m,250000000,0.01,equal,tiered,328568.8448491877,312453.7997063056,3642.55714177145,10927.671425314351,1544.8165757963488,400138.7759623824,-71569.93111319465,18212785.70885725,18212785.70885725,36425571.4177145,0.145702285670858,213574428.5822855,7,7,1.0,True,0.291404571341716,0.0,106787214.29114275,True,train,0.0013142753793967507,0.0012498151988252224,14570.2285670858,16115.045142882149,6.44601805715286e-05
2010-04-20,250m,250000000,0.01,equal,tiered,39482.29326229303,20442.84816719105,4536.741028176751,13610.22308453025,892.4809823949803,38609.46087293497,872.8323893580609,22683705.14088375,22683705.14088375,45367410.2817675,0.18146964112707,204632589.7182325,7,7,1.0,True,0.36293928225414,0.0,102316294.85911626,True,train,0.00015792917304917212,8.177139266876419e-05,18146.964112707,19039.44509510198,7.615778038040791e-05
2010-04-21,250m,250000000,0.01,equal,tiered,-27789.439054296847,-31831.481390584468,896.6682259349998,2690.0046778050005,455.36943254761906,-48010.082544328994,20220.64349003214,4483341.129675,4483341.129675,8966682.25935,0.0358667290374,241033317.74065,7,7,1.0,True,0.0717334580748,0.0,120516658.870325,True,train,-0.00011115775621718739,-0.00012732592556233786,3586.67290374,4042.042336287619,1.6168169345150477e-05
2010-04-22,250m,250000000,0.01,equal,tiered,53032.1651394389,44733.816600941675,1833.3128861000002,5499.938658300001,965.0969940972221,38561.83341512176,14470.331724317139,9166564.4305,9166564.430500003,18333128.861,0.073332515444,231666871.139,7,7,1.0,True,0.146665030888,0.0,115833435.5695,True,train,0.0002121286605577556,0.0001789352664037667,7333.251544400002,8298.348538497225,3.31933941539889e-05
2010-04-23,250m,250000000,0.01,equal,tiered,-27444.051248557327,-35795.47128713479,1758.80281409,5276.408442270001,1316.2087822174606,-36329.288990029134,8885.237741471812,8794014.07045,8794014.070449999,17588028.1409,0.07035211256360001,232411971.85909998,7,7,1.0,True,0.14070422512720002,31579861.807447776,116205985.92955,True,train,-0.00010977620499422932,-0.00014318188514853914,7035.21125636,8351.42003857746,3.340568015430984e-05
2010-04-26,250m,250000000,0.01,equal,tiered,-13143.555333990396,-23759.818035780234,2129.421855005,6388.265565015,2098.5752817698412,-69924.6412573534,56781.085923363,10647109.275025,10647109.275025,21294218.55005,0.08517687420020001,228705781.44995,7,7,1.0,True,0.17035374840040002,0.0,114352890.724975,True,train,-5.2574221335961585e-05,-9.503927214312094e-05,8517.68742002,10616.262701789841,4.2465050807159363e-05
2010-04-27,250m,250000000,0.01,equal,tiered,95797.12631864737,83328.85608083423,2691.270387610951,8073.811162832851,1703.1886873693852,133203.25569827636,-37406.129379629,13456351.938054753,13456351.938054752,26912703.876109503,0.10765081550443802,223087296.1238905,7,7,1.0,True,0.21530163100887603,0.0,111543648.06194524,True,train,0.00038318850527458944,0.00033331542432333693,10765.081550443801,12468.270237813187,4.987308095125275e-05
2010-04-28,250m,250000000,0.01,equal,tiered,60242.283249894674,41659.96570309621,4262.2964781816,12786.889434544799,1533.1316340720634,178667.8837490743,-118425.60049917965,21311482.390907995,21311482.390907995,42622964.78181599,0.17049185912726397,207377035.218184,7,7,1.0,True,0.34098371825452795,0.0,103688517.609092,True,train,0.0002409691329995787,0.00016663986281238485,17049.1859127264,18582.317546798462,7.432927018719385e-05
2010-04-29,250m,250000000,0.01,equal,tiered,39402.411539973444,26492.46598874984,3033.5760554375,9100.728166312501,775.6413294736112,17152.94951102558,22249.462028947866,15167880.277187502,15167880.277187502,30335760.554375004,0.12134304221750002,219664239.445625,7,7,1.0,True,0.24268608443500003,102895542.645475,109832119.7228125,True,train,0.00015760964615989378,0.00010596986395499935,12134.30422175,12909.945551223613,5.163978220489445e-05
2010-04-30,250m,250000000,0.01,equal,tiered,-9651.853113541376,-16615.522526941444,1538.99721033395,4616.991631001851,807.680572064266,19638.693689695177,-29290.546803236546,7694986.05166975,7694986.051669751,15389972.1033395,0.061559888413358,234610027.8966605,7,7,1.0,True,0.123119776826716,73841290.7589535,117305013.94833025,True,train,-3.8607412454165506e-05,-6.646209010776577e-05,6155.9888413358,6963.669413400066,2.7854677653600265e-05
2010-05-03,250m,250000000,0.01,equal,tiered,-132085.11139640707,-144409.022523104,2817.62991918875,8452.889757566249,1053.3914499419643,-289048.8751325033,156963.76373609624,14088149.595943749,14088149.595943749,28176299.191887498,0.11270519676754999,221823700.8081125,7,7,1.0,True,0.22541039353509998,0.0,110911850.40405625,True,train,-0.0005283404455856283,-0.000577636090092416,11270.519676754999,12323.911126696963,4.929564450678785e-05
2010-05-04,250m,250000000,0.01,equal,tiered,-222265.09522499162,-240058.9188587267,3919.0262685182506,11757.078805554751,2117.718559662004,-303510.8132464405,81245.71802144883,19595131.34259125,19595131.342591252,39190262.6851825,0.15676105074073,210809737.3148175,7,7,1.0,True,0.31352210148146,0.0,105404868.65740874,True,train,-0.0008890603808999664,-0.0009602356754349068,15676.105074073002,17793.823633735006,7.117529453494003e-05
2010-05-05,250m,250000000,0.01,equal,tiered,-4331.715278800308,-11520.846819257154,1647.1984121312498,4941.5952363937495,600.3378919318452,-38455.305970299116,34123.59069149881,8235992.0606562495,8235992.0606562495,16471984.121312499,0.06588793648525,233528015.8786875,7,7,1.0,True,0.1317758729705,0.0,116764007.93934375,True,train,-1.732686111520123e-05,-4.6083387277028615e-05,6588.793648524999,7189.131540456845,2.875652616182738e-05
